Country,State,MAE,MAPE,pred2023,data2019,pred2019
Mexico,Montana,1.723203182111412,0.03191117003910022,[2.73546377],[54],[52.27679682]
Mexico,Nebraska,24.280542709589326,0.029610417938523568,[294.76886976],[820],[844.28054271]
Mexico,Nevada,315.73919049514143,0.10591720580179183,[0.00089283],[2981],[2665.2608095]
Mexico,New Hampshire,5.582816597626987,0.07753911941148593,[67.84867355],[72],[66.4171834]
Mexico,New Jersey,0.5567498722234632,0.0005029357472660011,[946.73284679],[1107],[1107.55674987]
Mexico,New Mexico,511.27526450274604,0.22602796839201858,[1406.63866556],[2262],[1750.7247355]
Mexico,New York,164.79236044519712,0.06539379382745918,[2608.12541979],[2520],[2684.79236045]
Mexico,North Carolina,127.44207157637129,0.044435868750478134,[6117.57226018],[2868],[2740.55792842]
Mexico,North Dakota,20.831782534530014,0.2853668840346577,[3759.6473226],[73],[52.16821747]
Mexico,Ohio,146.3819179678436,0.18839371681833153,[1468.66041861],[777],[630.61808203]
Mexico,Oklahoma,26.958717551178324,0.017505660747518394,[1463.87963315],[1540],[1513.04128245]
Mexico,Oregon,83.37975453005856,0.040514943892156735,[0.00052419],[2058],[2141.37975453]
Mexico,Pennsylvania,77.80203661514895,0.08712434111438852,[310.41657779],[893],[815.19796338]
Mexico,Rhode Island,28.922410071734177,0.3286637508151611,[55.03356598],[88],[59.07758993]
Mexico,South Carolina,4.526695425685034,0.006756261829380648,[1100.30428508],[670],[674.52669543]
Mexico,South Dakota,5.633469514040911,0.07612796640595826,[181.37208001],[74],[68.36653049]
Mexico,Tennessee,201.4711270091584,0.1566649510180081,[579.96206472],[1286],[1084.52887299]
Mexico,Texas,6230.40920932022,0.16084286475940263,[367.4957348],[38736],[32505.59079068]
Mexico,Utah,68.32904215995768,0.03359343272367634,[9.79729718e-05],[2034],[1965.67095784]
Mexico,Vermont,0.5705957019422812,0.07132446274278514,[10.88153729],[8],[8.5705957]
Mexico,Virginia,77.39220502245485,0.09722638821916438,[0.00586478],[796],[873.39220502]
Mexico,Washington,116.36969467470271,0.03563064748153788,[0.01872183],[3266],[3149.63030533]
Mexico,West Virginia,15.118735725259725,0.3436076301195392,[66.9310116],[44],[28.88126427]
Mexico,Wisconsin,84.80694294000932,0.05980743507758062,[87.11274863],[1418],[1502.80694294]
Mexico,Wyoming,11.752884466023616,0.10400782713295235,[22.33007227],[113],[124.75288447]
United Kingdom,Alabama,21.2903683484055,0.3275441284370077,[1619.29501041],[65],[43.70963165]
United Kingdom,Alaska,6.79028075758152,0.3573831977674484,[24.57229501],[19],[12.20971924]
United Kingdom,Arizona,31.860839410325895,0.18741670241368175,[2.79163679],[170],[138.13916059]
United Kingdom,Arkansas,3.2470565352960747,0.08325785987938653,[358.41333172],[39],[42.24705654]
United Kingdom,California,283.62245975575047,0.1319788086345977,[1180.48531872],[2149],[1865.37754024]
United Kingdom,Colorado,41.18211897539052,0.18804620536708003,[7140.16784671],[219],[177.81788102]
United Kingdom,Connecticut,26.459482336274192,0.1511970419215668,[94.10186922],[175],[148.54051766]
United Kingdom,Delaware,1.8156251732306359,0.07894022492307112,[2840.27702934],[23],[21.18437483]
United Kingdom,District of Columbia,4.651148533849998,0.08944516411249996,[56.18253091],[52],[56.65114853]
United Kingdom,Florida,366.31237398479027,0.33483763618353773,[10603.39233936],[1094],[727.68762602]
United Kingdom,Georgia,71.9918685886355,0.18895503566570998,[8093.24217814],[381],[309.00813141]
United Kingdom,Hawaii,17.166888422349498,0.3901565550533977,[3073.82881961],[44],[26.83311158]
United Kingdom,Idaho,2.710597083182222,0.104253733968547,[260.75983465],[26],[28.71059708]
United Kingdom,Illinois,85.77945107891492,0.2057061176952396,[5648.92819632],[417],[331.22054892]
United Kingdom,Indiana,19.830586179622486,0.21791852944640094,[199.94179807],[91],[110.83058618]
United Kingdom,Iowa,3.1243581279227897,0.0844421115654808,[377.41927038],[37],[33.87564187]
United Kingdom,Kansas,5.989847082353556,0.14974617705883891,[54.9430647],[40],[45.98984708]
United Kingdom,Kentucky,1.0769440450226924,0.018568000776253316,[797.48761562],[58],[59.07694405]
United Kingdom,Louisiana,26.70683717043935,0.3927476054476375,[0.13722003],[68],[41.29316283]
United Kingdom,Maine,18.989823266063667,0.9494911633031833,[2559.98511019],[20],[38.98982327]
United Kingdom,Maryland,52.274210085598384,0.24892480993142088,[8.36331971],[210],[157.72578991]
United Kingdom,Massachusetts,3.637390397350316,0.010132006677856034,[6584.04599687],[359],[362.6373904]
United Kingdom,Michigan,5.587061437195416,0.02987733388874554,[4734.46603933],[187],[181.41293856]
United Kingdom,Minnesota,22.429513916859307,0.20390467197144824,[75.8499125],[110],[87.57048608]
United Kingdom,Mississippi,13.798682914484475,0.5307185736340183,[0.80113051],[26],[12.20131709]
United Kingdom,Missouri,15.971727027460034,0.1835830692811498,[24.03243579],[87],[71.02827297]
United Kingdom,Montana,5.051861650524046,0.22963007502382027,[1679.34883567],[22],[16.94813835]
United Kingdom,Nebraska,2.820873308425746,0.11283493233702985,[28.04300191],[25],[27.82087331]
United Kingdom,Nevada,23.49422561133072,0.22164363784274263,[113.56688761],[106],[82.50577439]
United Kingdom,New Hampshire,13.969246860977762,0.46564156203259205,[40.84276326],[30],[43.96924686]
United Kingdom,New Jersey,136.3597307868913,0.2663275991931471,[1.612533],[512],[375.64026921]
United Kingdom,New Mexico,5.138911578401952,0.2055564631360781,[259.37865764],[25],[30.13891158]
United Kingdom,New York,242.4703546246344,0.18382892693300562,[6320.76516966],[1319],[1076.52964538]
United Kingdom,North Carolina,49.743209077409205,0.18630415384797455,[96394.66742785],[267],[217.25679092]
United Kingdom,North Dakota,1.705319081025177,0.15502900736592518,[8.94021764],[11],[9.29468092]
United Kingdom,Ohio,40.34856340537581,0.19778707551654812,[27223.21694472],[204],[163.65143659]
United Kingdom,Oklahoma,26.8981764218749,0.7911228359374971,[558.30000862],[34],[60.89817642]
United Kingdom,Oregon,7.48565983456993,0.05802837081061961,[125.71404221],[129],[136.48565983]
United Kingdom,Pennsylvania,58.0203306881661,0.18899130517317947,[916.89213739],[307],[248.97966931]
United Kingdom,Rhode Island,3.0296842622274767,0.07768421185198658,[860.98483298],[39],[35.97031574]
United Kingdom,South Carolina,23.29459226464496,0.19575287617348708,[178.0854311],[119],[95.70540774]
United Kingdom,South Dakota,0.16165025442652414,0.023092893489503448,[4.82189343],[7],[6.83834975]
United Kingdom,Tennessee,30.475307417933507,0.22742766729801125,[923.11033256],[134],[103.52469258]
United Kingdom,Texas,258.92332551893594,0.26180316028203837,[215340.65800828],[989],[730.07667448]
United Kingdom,Utah,27.371624322818803,0.28812236129282953,[44.4921966],[95],[67.62837568]
United Kingdom,Vermont,1.9373862126854284,0.08806300966751947,[3.91321616],[22],[20.06261379]
United Kingdom,Virginia,6.315877952188288,0.026206962457212813,[41.63576138],[241],[234.68412205]
United Kingdom,Washington,78.41493941962739,0.20581348929036059,[616.03208305],[381],[302.58506058]
United Kingdom,West Virginia,0.5493915664961797,0.03662610443307865,[4.99389571],[15],[15.54939157]
United Kingdom,Wisconsin,29.819889528693096,0.2895134905698359,[1030.73667153],[103],[73.18011047]
United Kingdom,Wyoming,4.165920009795217,0.37872000089047425,[10.71121763],[11],[6.83407999]
Pakistan,Alabama,5.197857287522027,0.11813312017095515,[26.61443213],[44],[49.19785729]
Pakistan,Alaska,1.852604603878815,8343389403693497.0,[2.01199556],[0],[1.8526046]
Pakistan,Arizona,3.359883390256627,0.05014751328741234,[36.82176958],[67],[63.64011661]
Pakistan,Arkansas,16.1761891004748,0.5777210393026715,[53.72843625],[28],[44.1761891]
Pakistan,California,97.00523979080003,0.05686121910363425,[9379.64476236],[1706],[1803.00523979]
Pakistan,Colorado,5.13878051747399,0.08564634195789983,[64.83206252],[60],[65.13878052]
Pakistan,Connecticut,19.20934714205464,0.07474454140877292,[862.06498845],[257],[237.79065286]
Pakistan,Delaware,7.286456931029683,0.18216142327574208,[100.99970733],[40],[47.28645693]
Pakistan,District of Columbia,5.2839065550842825,0.4403255462570235,[15.45446046],[12],[17.28390656]
Pakistan,Florida,16.761898076846705,0.04630358584764283,[1136.53954432],[362],[378.76189808]
Pakistan,Georgia,83.26487315237733,0.1779163956247379,[4471.96330118],[468],[384.73512685]
Pakistan,Hawaii,1.9705434283686314,0.6568478094562105,[5.67645833],[3],[4.97054343]
Pakistan,Idaho,1.6269896882980204,0.18077663203311337,[7.45856247],[9],[7.37301031]
Pakistan,Illinois,64.0556298031895,0.06909992427528533,[1648.74857741],[927],[991.0556298]
Pakistan,Indiana,13.517117980311156,0.16091807119418042,[81.01521897],[84],[97.51711798]
Pakistan,Iowa,39.98077143946024,1.110576984429451,[72.24439614],[36],[75.98077144]
Pakistan,Kansas,12.351384274861445,0.2093454961840923,[23.50320852],[59],[46.64861573]
Pakistan,Kentucky,25.131353509268322,0.42595514422488684,[86.18115333],[59],[33.86864649]
Pakistan,Louisiana,16.00527618196655,0.2462350181841008,[48452.43336756],[65],[81.00527618]
Pakistan,Maine,11.983282935304583,0.7048989961943872,[3.0720399],[17],[5.01671706]
Pakistan,Maryland,25.015225234086415,0.044590419312097,[584.51586635],[561],[535.98477477]
Pakistan,Massachusetts,61.13375292490525,0.26014362946768194,[271.92732057],[235],[296.13375292]
Pakistan,Michigan,21.48606201809463,0.06953418128833214,[614.77383855],[309],[287.51393798]
Pakistan,Minnesota,12.295159630722296,0.11822268875694515,[23.52485149],[104],[116.29515963]
Pakistan,Mississippi,0.259323194859693,0.016207699678730814,[7.3944803],[16],[16.25932319]
Pakistan,Missouri,12.431569244212099,0.13225073664055426,[120.81995949],[94],[106.43156924]
Pakistan,Montana,4.752885327092708,0.6789836181561011,[3.65721076],[7],[2.24711467]
Pakistan,Nebraska,11.520920125562519,1.9201533542604199,[14.70198931],[6],[17.52092013]
Pakistan,Nevada,10.677069756927423,0.15252956795610606,[556.4283944],[70],[59.32293024]
Pakistan,New Hampshire,8.3325931665863,0.34719138194109583,[39.23653915],[24],[32.33259317]
Pakistan,New Jersey,118.62984701887797,0.12448042709221192,[368.23379805],[953],[834.37015298]
Pakistan,New Mexico,15.469260002185724,0.5949715385456048,[10.39116701],[26],[10.53074]
Pakistan,New York,156.17714573682588,0.06442951556799748,[2668.4908307],[2424],[2580.17714574]
Pakistan,North Carolina,1.051511421678839,0.004123574202662114,[213.99265672],[255],[253.94848858]
Pakistan,North Dakota,5.039823859969519,0.41998532166412655,[40.67512739],[12],[6.96017614]
Pakistan,Ohio,4.391476293745626,0.02275376318002915,[159.93986494],[193],[188.60852371]
Pakistan,Oklahoma,8.694052052240664,0.09248991544936877,[122.3021169],[94],[102.69405205]
Pakistan,Oregon,8.631541737944957,0.19181203862099905,[37.64823532],[45],[36.36845826]
Pakistan,Pennsylvania,127.86517140689546,0.2714759477853407,[191.30661019],[471],[343.13482859]
Pakistan,Rhode Island,29.63244787218615,0.5022448791895958,[24.61315631],[59],[29.36755213]
Pakistan,South Carolina,1.8862928463664552,0.07859553526526897,[20.5768469],[24],[25.88629285]
Pakistan,South Dakota,1.2433890649908204,0.15542363312385254,[3.10649254],[8],[9.24338906]
Pakistan,Tennessee,8.545328234870922,0.12754221246076003,[1260.65980212],[67],[75.54532823]
Pakistan,Texas,242.41831367985674,0.11571279889253305,[1263.7788981],[2095],[1852.58168632]
Pakistan,Utah,33.65218744728721,0.46739149232343347,[15.34585979],[72],[38.34781255]
Pakistan,Vermont,1.2767729006374766,5750073959547687.0,[1.00341503],[0],[1.2767729]
Pakistan,Virginia,99.31211013868165,0.10531506907601447,[729.15181593],[943],[1042.31211014]
Pakistan,Washington,68.66869456632296,0.24010033065147887,[219.14710779],[286],[217.33130543]
Pakistan,West Virginia,5.753555962261114,0.25015460705483106,[8.38157394],[23],[17.24644404]
Pakistan,Wisconsin,23.468632432402345,0.18625898755874876,[4802.43622236],[126],[102.53136757]
Pakistan,Wyoming,1.4340679339629958,6458467813019725.0,[1.44247485],[0],[1.43406793]
Philippines,Alabama,23.218832101031808,0.0988035408554545,[239.02893107],[235],[258.2188321]
Philippines,Alaska,139.50274014428322,0.271406109230123,[1816981.00386639],[514],[374.49725986]
Philippines,Arizona,307.5715784153401,0.33577683233115735,[247819.11280132],[916],[608.42842158]
Philippines,Arkansas,14.51232740523713,0.08062404114020628,[198.07244381],[180],[194.51232741]
Philippines,California,2797.5713497041233,0.1873290042657107,[14.6712878],[14934],[12136.4286503]
Philippines,Colorado,48.37628940017851,0.125003331783407,[20.68935403],[387],[338.6237106]
Philippines,Connecticut,6.90674184930009,0.03304661171913919,[34036.03913578],[209],[202.09325815]
Philippines,Delaware,34.16885051389054,0.3714005490640276,[21.63791309],[92],[57.83114949]
Philippines,District of Columbia,15.08350434916224,0.307826619370658,[62.14786229],[49],[64.08350435]
Philippines,Florida,477.33518095130603,0.20798918559969762,[5755.79314094],[2295],[2772.33518095]
Philippines,Georgia,14.82025014297983,0.02319287972297313,[1172.17178198],[639],[653.82025014]
Philippines,Hawaii,821.47307589961,0.3237970342529011,[1421136.82293985],[2537],[1715.5269241]
Philippines,Idaho,0.3079420821918717,0.0031746606411533164,[572.06151573],[97],[96.69205792]
Philippines,Illinois,295.9400452825896,0.17408237957799388,[76176.99957642],[1700],[1404.05995472]
Philippines,Indiana,30.769567715275286,0.08918715279789938,[10227.65247212],[345],[314.23043228]
Philippines,Iowa,22.99540615403481,0.14646755512124082,[184.76967421],[157],[179.99540615]
Philippines,Kansas,65.40111830750135,0.3371191665335121,[106.01220279],[194],[259.40111831]
Philippines,Kentucky,17.236892402735947,0.0883943200140305,[130.98642229],[195],[212.2368924]
Philippines,Louisiana,103.81487568014518,0.47840956534629114,[211.98089959],[217],[320.81487568]
Philippines,Maine,3.0994133088427986,0.04245771655949039,[0.20536749],[73],[76.09941331]
Philippines,Maryland,44.07626350157557,0.05179349412641077,[6799.58101777],[851],[806.9237365]
Philippines,Massachusetts,78.88619478546607,0.25864326159169204,[2603.45686142],[305],[226.11380521]
Philippines,Michigan,54.60326401459412,0.11352029940664057,[3953.67666014],[481],[426.39673599]
Philippines,Minnesota,108.05954473178281,0.24558987439041546,[3973.78681489],[440],[331.94045527]
Philippines,Mississippi,20.317557041857583,0.13366813843327358,[131.15550374],[152],[172.31755704]
Philippines,Missouri,1.1514286888649963,0.003171979859132221,[346.21223917],[363],[364.15142869]
Philippines,Montana,10.444597843175302,0.14920854061679004,[70.39669029],[70],[80.44459784]
Philippines,Nebraska,12.94180834667219,0.12444046487184798,[4.53086039],[104],[116.94180835]
Philippines,Nevada,448.99530815175854,0.2706421387292095,[221568.99366274],[1659],[1210.00469185]
Philippines,New Hampshire,4.557924925436694,0.06702830772701021,[88.35751237],[68],[72.55792493]
Philippines,New Jersey,344.18829850428597,0.22408092350539452,[31584.35510852],[1536],[1191.8117015]
Philippines,New Mexico,106.80320977280019,0.4139659293519387,[315.10428038],[258],[151.19679023]
Philippines,New York,223.14274245251704,0.09961729573773082,[7029.70402009],[2240],[2016.85725755]
Philippines,North Carolina,62.248637444019096,0.08288766637019852,[2157.48939648],[751],[688.75136256]
Philippines,North Dakota,9.369976677345704,0.06374133794112724,[17.33649276],[147],[137.63002332]
Philippines,Ohio,232.95421713841415,0.17947166189400166,[2233.98901919],[1298],[1530.95421714]
Philippines,Oklahoma,20.222636919522643,0.1053262339558471,[145058.39439113],[192],[212.22263692]
Philippines,Oregon,46.28012129278051,0.12749344708754962,[10097.80982246],[363],[316.71987871]
Philippines,Pennsylvania,164.6372584970199,0.27577430234006683,[795.75208503],[597],[432.3627415]
Philippines,Rhode Island,15.662887946613935,0.2847797808475261,[3632.87450302],[55],[39.33711205]
Philippines,South Carolina,47.48551698157871,0.16838835809070465,[82243.8592551],[282],[234.51448302]
Philippines,South Dakota,16.56562697884374,0.35246014848603696,[39.07175517],[47],[63.56562698]
Philippines,Tennessee,66.38302914723477,0.09878426956433745,[571.53573689],[672],[605.61697085]
Philippines,Texas,558.8115697304579,0.2125567020655983,[197386.99379133],[2629],[2070.18843027]
Philippines,Utah,10.41034382946114,0.05153635559139179,[195.15060476],[202],[191.58965617]
Philippines,Vermont,3.7902126236654183,0.16479185320284429,[0.87550367],[23],[26.79021262]
Philippines,Virginia,168.631487007622,0.1654872296443788,[345489.26077939],[1019],[850.36851299]
Philippines,Washington,337.4942945810026,0.22620261030898295,[1116.10906419],[1492],[1154.50570542]
Philippines,West Virginia,34.96197502877334,0.4994567861253334,[172.94148437],[70],[104.96197503]
Philippines,Wisconsin,32.59965400381316,0.12936370636433792,[404.08140709],[252],[284.599654]
Philippines,Wyoming,30.422730514656806,0.9813784036986066,[36.10320684],[31],[61.42273051]
